i,j,k,rho
15,12,5,0.820084
16,12,5,0.820083
17,12,5,0.820083
18,12,5,0.820083
19,12,5,0.820083
20,12,5,0.820083
21,12,5,0.820083
22,12,5,0.820083
23,12,5,0.820083
24,12,5,0.820083
25,12,5,0.806797
26,12,5,0.728345
27,12,5,0.647978
28,12,5,0.769048
29,12,5,0.808916
30,12,5,0.754235
31,12,5,0.501723
32,12,5,0.298163
33,12,5,0.283805
34,12,5,0.273978
35,12,5,0.247225
36,12,5,0.192342
37,12,5,0.166010
38,12,5,0.134675
39,12,5,0.093792
40,12,5,0.073614
41,12,5,0.060495
42,12,5,0.062776
43,12,5,0.052828
44,12,5,0.196526
45,12,5,0.484870
46,12,5,0.904049
47,12,5,1.000000
0,13,5,0.000000
1,13,5,0.000000
2,13,5,0.000000
3,13,5,0.000000
4,13,5,0.000000
5,13,5,0.000000
6,13,5,0.000000
7,13,5,0.000000
8,13,5,0.000000
9,13,5,0.023278
10,13,5,0.250474
11,13,5,0.615699
12,13,5,0.805615
13,13,5,0.820132
14,13,5,0.820259
15,13,5,0.820095
16,13,5,0.820084
17,13,5,0.820083
18,13,5,0.820083
19,13,5,0.820083
20,13,5,0.820083
21,13,5,0.820083
22,13,5,0.820083
23,13,5,0.820083
24,13,5,0.820083
25,13,5,0.818137
26,13,5,0.801950
27,13,5,0.772286
28,13,5,0.762313
29,13,5,0.702693
30,13,5,0.726059
31,13,5,0.666813
32,13,5,0.413943
33,13,5,0.276412
34,13,5,0.271811
35,13,5,0.248221
36,13,5,0.197878
37,13,5,0.163898
38,13,5,0.131309
39,13,5,0.104540
40,13,5,0.080686
41,13,5,0.060244
42,13,5,0.060399
43,13,5,0.278582
44,13,5,0.720318
45,13,5,0.888533
46,13,5,0.904414
47,13,5,0.839722
0,14,5,0.000000
1,14,5,0.000000
2,14,5,0.000000
3,14,5,0.000000
4,14,5,0.000000
5,14,5,0.000000
6,14,5,0.000000
7,14,5,0.000000
8,14,5,0.018306
9,14,5,0.232546
10,14,5,0.593350
11,14,5,0.804891
12,14,5,0.824370
13,14,5,0.829423
14,14,5,0.821991
15,14,5,0.820287
16,14,5,0.820088
17,14,5,0.820083
18,14,5,0.820083
19,14,5,0.820083
20,14,5,0.820083
21,14,5,0.820083
22,14,5,0.820083
23,14,5,0.820083
24,14,5,0.820083
25,14,5,0.820083
26,14,5,0.820083
27,14,5,0.791747
28,14,5,0.631027
29,14,5,0.443052
30,14,5,0.476447
31,14,5,0.666130
32,14,5,0.583942
33,14,5,0.326652
34,14,5,0.259008
35,14,5,0.246009
36,14,5,0.204289
37,14,5,0.159086
38,14,5,0.128583
39,14,5,0.108876
40,14,5,0.065961
41,14,5,0.160347
42,14,5,0.334759
43,14,5,0.747010
44,14,5,0.973890
45,14,5,0.859576
46,14,5,0.498863
47,14,5,0.242346
0,15,5,0.000000
1,15,5,0.000000
2,15,5,0.000000
3,15,5,0.000000
4,15,5,0.000000
5,15,5,0.000000
6,15,5,0.000000
7,15,5,0.018306
8,15,5,0.231694
9,15,5,0.593051
10,15,5,0.822346
11,15,5,0.855750
12,15,5,0.872357
13,15,5,0.879310
14,15,5,0.834142
15,15,5,0.820949
16,15,5,0.820083
17,15,5,0.820083
18,15,5,0.820083
19,15,5,0.820083
20,15,5,0.820083
21,15,5,0.820083
22,15,5,0.820083
23,15,5,0.820083
24,15,5,0.820083
25,15,5,0.820083
26,15,5,0.820083
27,15,5,0.762647
28,15,5,0.533841
29,15,5,0.367765
30,15,5,0.333588
31,15,5,0.491432
32,15,5,0.642445
33,15,5,0.474191
34,15,5,0.276541
35,15,5,0.239797
36,15,5,0.220232
37,15,5,0.183488
38,15,5,0.120436
39,15,5,0.080015
40,15,5,0.264543
41,15,5,0.645373
42,15,5,0.859788
43,15,5,0.966014
44,15,5,0.799777
45,15,5,0.500519
46,15,5,0.146187
47,15,5,0.010652
0,16,5,0.000000
1,16,5,0.000000
2,16,5,0.000000
3,16,5,0.000000
4,16,5,0.000000
5,16,5,0.000008
6,16,5,0.018353
7,16,5,0.234846
8,16,5,0.611355
9,16,5,0.865554
10,16,5,0.968050
11,16,5,0.982261
12,16,5,0.942704
13,16,5,0.859250
14,16,5,0.823297
15,16,5,0.820085
16,16,5,0.820083
17,16,5,0.820083
18,16,5,0.820083
19,16,5,0.820083
20,16,5,0.820083
21,16,5,0.820083
22,16,5,0.820083
23,16,5,0.820083
24,16,5,0.820083
25,16,5,0.820083
26,16,5,0.820083
27,16,5,0.759794
28,16,5,0.529875
29,16,5,0.368231
30,16,5,0.306434
31,16,5,0.323524
32,16,5,0.543090
33,16,5,0.610098
34,16,5,0.374349
35,16,5,0.251790
36,16,5,0.212708
37,16,5,0.163180
38,16,5,0.189411
39,16,5,0.323021
40,16,5,0.742306
41,16,5,0.969545
42,16,5,0.981694
43,16,5,0.731770
44,16,5,0.279038
45,16,5,0.086389
46,16,5,0.010500
47,16,5,0.000000
0,17,5,0.000000
1,17,5,0.000000
2,17,5,0.000000
3,17,5,0.000000
4,17,5,0.008823
5,17,5,0.069779
6,17,5,0.262108
7,17,5,0.643369
8,17,5,0.948226
9,17,5,0.986355
10,17,5,1.000000
11,17,5,0.964402
12,17,5,0.860382
13,17,5,0.823351
14,17,5,0.818746
15,17,5,0.803469
16,17,5,0.767385
17,17,5,0.811271
18,17,5,0.820083
19,17,5,0.820083
20,17,5,0.820083
21,17,5,0.820083
22,17,5,0.820083
23,17,5,0.820083
24,17,5,0.815500
25,17,5,0.780580
26,17,5,0.740929
27,17,5,0.781248
28,17,5,0.618432
29,17,5,0.346612
30,17,5,0.305481
31,17,5,0.284403
32,17,5,0.379814
33,17,5,0.589324
34,17,5,0.513749
35,17,5,0.281945
36,17,5,0.229940
37,17,5,0.312613
38,17,5,0.638299
39,17,5,0.853042
40,17,5,0.971280
41,17,5,0.892255
42,17,5,0.719484
43,17,5,0.268319
44,17,5,0.018382
45,17,5,0.000013
46,17,5,0.000000
47,17,5,0.000000
0,18,5,0.000000
1,18,5,0.000000
2,18,5,0.000000
3,18,5,0.018306
4,18,5,0.182770
5,18,5,0.440899
6,18,5,0.783168
7,18,5,0.966540
8,18,5,1.000000
9,18,5,1.000000
10,18,5,0.963479
11,18,5,0.848018
12,18,5,0.749436
13,18,5,0.688760
14,18,5,0.694165
15,18,5,0.728141
16,18,5,0.658205
17,18,5,0.768724
18,18,5,0.820083
19,18,5,0.820083
20,18,5,0.820083
21,18,5,0.820083
22,18,5,0.820083
23,18,5,0.810545
24,18,5,0.724383
25,18,5,0.563810
26,18,5,0.469899
27,18,5,0.697741
28,18,5,0.704757
29,18,5,0.409866
30,18,5,0.313568
31,18,5,0.319065
32,18,5,0.301914
33,18,5,0.443503
34,18,5,0.508860
35,18,5,0.406173
36,18,5,0.625470
37,18,5,0.841232
38,18,5,0.967828
39,18,5,0.981694
40,18,5,0.767255
41,18,5,0.393387
42,18,5,0.178866
43,18,5,0.018306
44,18,5,0.000000
45,18,5,0.000000
46,18,5,0.000000
47,18,5,0.000000
0,19,5,0.000000
1,19,5,0.018306
2,19,5,0.129090
3,19,5,0.274651
4,19,5,0.652492
5,19,5,0.896158
6,19,5,0.990518
7,19,5,0.988831
8,19,5,0.899553
9,19,5,0.827646
10,19,5,0.713462
11,19,5,0.623218
12,19,5,0.428049
13,19,5,0.326437
14,19,5,0.412314
15,19,5,0.703359
16,19,5,0.767389
17,19,5,0.811271
18,19,5,0.820083
19,19,5,0.820083
20,19,5,0.820083
21,19,5,0.809576
22,19,5,0.743783
23,19,5,0.652170
24,19,5,0.468928
25,19,5,0.359072
26,19,5,0.327726
27,19,5,0.572856
28,19,5,0.758804
29,19,5,0.623525
30,19,5,0.374600
31,19,5,0.321520
32,19,5,0.299727
33,19,5,0.410557
34,19,5,0.699879
35,19,5,0.855631
36,19,5,0.964380
37,19,5,0.981982
38,19,5,0.858374
39,19,5,0.713676
40,19,5,0.274401
41,19,5,0.053866
42,19,5,0.006096
43,19,5,0.000000
44,19,5,0.000000
45,19,5,0.000000
46,19,5,0.000000
47,19,5,0.000000
0,20,5,0.170930
1,20,5,0.272396
2,20,5,0.630531
3,20,5,0.842479
4,20,5,0.969732
5,20,5,1.000000
6,20,5,1.000000
7,20,5,0.917785
8,20,5,0.580362
9,20,5,0.367289
10,20,5,0.305344
11,20,5,0.295744
12,20,5,0.333291
13,20,5,0.580134
14,20,5,0.713519
15,20,5,0.821220
16,20,5,0.838409
17,20,5,0.823758
18,20,5,0.820094
19,20,5,0.807326
20,20,5,0.727621
21,20,5,0.622370
22,20,5,0.409458
23,20,5,0.287985
24,20,5,0.306398
25,20,5,0.423163
26,20,5,0.485556
27,20,5,0.570008
28,20,5,0.760685
29,20,5,0.742231
30,20,5,0.509001
31,20,5,0.501196
32,20,5,0.679781
33,20,5,0.855202
34,20,5,0.965706
35,20,5,0.985288
36,20,5,0.877892
37,20,5,0.718663
38,20,5,0.291660
39,20,5,0.144986
40,20,5,0.018306
41,20,5,0.000000
42,20,5,0.000000
43,20,5,0.000000
44,20,5,0.000000
45,20,5,0.000000
46,20,5,0.000000
47,20,5,0.000000
0,21,5,0.829070
1,21,5,0.856694
2,21,5,0.967478
3,21,5,1.000000
4,21,5,1.000000
5,21,5,1.000000
6,21,5,1.000000
7,21,5,0.988831
8,21,5,0.899553
9,21,5,0.845952
10,21,5,0.838462
11,21,5,0.838394
12,21,5,0.855567
13,21,5,0.956637
14,21,5,0.980535
15,21,5,0.981695
16,21,5,0.967061
17,21,5,0.878091
18,21,5,0.842120
19,21,5,0.764049
20,21,5,0.509777
21,21,5,0.331015
22,21,5,0.250565
23,21,5,0.299057
24,21,5,0.409054
25,21,5,0.516608
26,21,5,0.705513
27,21,5,0.777573
28,21,5,0.830409
29,21,5,0.841873
30,21,5,0.856991
31,21,5,0.888416
32,21,5,0.953991
33,21,5,0.899955
34,21,5,0.842672
35,21,5,0.734586
36,21,5,0.350908
37,21,5,0.164791
38,21,5,0.019986
39,21,5,0.000288
40,21,5,0.000000
41,21,5,0.000000
42,21,5,0.000000
43,21,5,0.000000
44,21,5,0.000000
45,21,5,0.000000
46,21,5,0.000000
47,21,5,0.000000
0,22,5,1.000000
1,22,5,1.000000
2,22,5,1.000000
3,22,5,1.000000
4,22,5,1.000000
5,22,5,1.000000
6,22,5,1.000000
7,22,5,1.000000
8,22,5,1.000000
9,22,5,1.000000
10,22,5,1.000000
11,22,5,1.000000
12,22,5,1.000000
13,22,5,1.000000
14,22,5,1.000000
15,22,5,1.000000
16,22,5,1.000000
17,22,5,0.985363
18,22,5,0.981705
19,22,5,0.968938
20,22,5,0.889233
21,22,5,0.845218
22,22,5,0.842572
23,22,5,0.865502
24,22,5,0.898408
25,22,5,0.900278
26,22,5,0.969367
27,22,5,0.981694
28,22,5,0.981695
29,22,5,0.966647
30,22,5,0.886296
31,22,5,0.839601
32,22,5,0.756217
33,22,5,0.468173
34,22,5,0.204886
35,22,5,0.146903
36,22,5,0.039503
37,22,5,0.003594
38,22,5,0.000000
39,22,5,0.000000
40,22,5,0.000000
41,22,5,0.000000
42,22,5,0.000000
43,22,5,0.000000
44,22,5,0.000000
45,22,5,0.000000
46,22,5,0.000000
47,22,5,0.000000
0,23,5,1.000000
1,23,5,1.000000
2,23,5,1.000000
3,23,5,1.000000
4,23,5,1.000000
5,23,5,1.000000
6,23,5,1.000000
7,23,5,1.000000
8,23,5,1.000000
9,23,5,1.000000
10,23,5,1.000000
11,23,5,1.000000
12,23,5,1.000000
13,23,5,1.000000
14,23,5,1.000000
15,23,5,1.000000
16,23,5,1.000000
17,23,5,1.000000
18,23,5,1.000000
19,23,5,1.000000
20,23,5,1.000000
21,23,5,1.000000
22,23,5,1.000000
23,23,5,1.000000
24,23,5,1.000000
25,23,5,1.000000
26,23,5,1.000000
27,23,5,1.000000
28,23,5,1.000000
29,23,5,0.900228
30,23,5,0.554251
31,23,5,0.255251
32,23,5,0.178699
33,23,5,0.073434
34,23,5,0.005110
35,23,5,0.000000
36,23,5,0.000000
37,23,5,0.000000
38,23,5,0.000000
39,23,5,0.000000
40,23,5,0.000000
41,23,5,0.000000
42,23,5,0.000000
43,23,5,0.000000
44,23,5,0.000000
45,23,5,0.000000
46,23,5,0.000000
47,23,5,0.000000
